2004年,39.842264305869608,自供暖,41795997,116.38416792713974,3室2厅2卫,2018-10-21,738,马家堡角门 怡然家园 电梯房 满五年一套住房,133.66平米,高楼层/16层
﻿2006年,39.85766064963125,自供暖,41732984,116.44063140633975,3室1厅1卫,2018-10-13,720,三环边，南北通透三居，户型正采光好，小区人车分流，环境优美,130.95平米,低楼层/16层
﻿2003年,39.76017827823155,自供暖,41731661,116.32545679557802,3室2厅2卫,2018-10-13,750,原生墅大3居，南北通透格局方正，精装修。,149.54平米,中楼层/7层
﻿2004年,40.0234208464821,,41725127,116.43053002748742,3室2厅2卫,2018-10-12,895,五环路城市绿洲 南北三居室 客厅主卧朝南 中楼层采光足,136.85平米,高楼层/9层
﻿2004年,40.06011265545104,集中供暖,41722051,116.32835763598369,3室2厅2卫,2018-10-12,750,金榜园 全明三居 眼睛户型 满五年一套 诚心出售,129.51平米,底层/11层
﻿2002年,39.85203670039148,集中供暖,41691438,116.36203084619942,3室1厅1卫,2018-10-08,720,玺萌鹏苑，位置好临河边公园,115.78平米,低楼层/24层
﻿2003年,39.76017827823155,自供暖,41672619,116.32545679557802,3室2厅2卫,2018-10-06,820,原生墅 三卧朝南三居 电梯房 满五年且一套,162.75平米,中楼层/12层
﻿2008年,39.84734788905246,自供暖,41653668,116.56224121333008,3室2厅2卫,2018-10-02,720,富力又一城B区南北通透小三居，稀有户型，满五年且一套,137.46平米,低楼层/11层
﻿2004年,39.85148450392186,自供暖,41618520,116.30988991763847,3室2厅2卫,2018-09-27,750,南北由1个2居一个1居组成的3居室 少见,126.7平米,中楼层/11层
﻿2014年,39.92651087803798,集中供暖,41607972,116.68470489068048,3室2厅2卫,2018-09-25,780,通州北关 经典大三居 看房方便 真诚在售,142.04平米,中楼层/20层
﻿2003年,39.8236258434566,集中供暖,41591334,116.31445665504482,3室2厅2卫,2018-09-22,745,新天坛医院旁 益辰欣园南北向三居 高楼层 采光非常好,141.22平米,高楼层/13层
﻿2009年,39.957542604745068,自供暖,41590572,116.54228966927319,3室2厅2卫,2018-09-23,865,东坝奥园四期 精装三居 中楼层 好位置 满五一套,137.84平米,中楼层/8层
﻿2003年,39.85787926101443,集中供暖,41564358,116.43574906353526,3室2厅2卫,2018-09-20,720,三环边+方庄桥西+南北通透三居复式+诚售,150.77平米,高楼层/29层
﻿2012年,39.76516310311186,集中供暖,41548949,116.31313698565669,3室2厅2卫,2018-09-18,790,金地仰山 东区花园洋房 低密度 大三居,140.26平米,低楼层/10层
﻿2007年,39.92031557121332,自供暖,41541616,116.52928293305337,3室2厅2卫,2018-09-17,850,阿曼寓所 南北通透三居室 满五年一套 业主诚意出售,134.73平米,低楼层/17层
﻿2002年,39.91423139026637,集中供暖,41534076,116.50260597509927,3室2厅1卫,2018-09-16,830,都会华庭 西南3居 满五年精装修 无遮挡,138.92平米,中楼层/21层
﻿2012年,39.76486821019573,自供暖,41489267,116.33628908835679,3室2厅2卫,2018-09-10,800,此房使用面积230平米左右，业主诚心出售，看房诚心出售,135.34平米,底层/14层
﻿2007年,39.732378207720177,,41477237,116.33101224833782,3室2厅2卫,2018-09-09,717,满五年、电梯房、看房随时、南北通透,143.51平米,中楼层/11层
﻿2009年,39.79052105032974,集中供暖,41476115,116.49179097835554,3室2厅2卫,2018-09-09,848,浉城3居室，南北通透，精装修，看房方便,153.15平米,中楼层/4层
﻿2006年,39.83626035177631,自供暖,41446518,116.30667447846898,3室2厅2卫,2018-09-05,820,鸿业兴园一区 满五年 精装南北大三居 紧邻新天坛医院,127.33平米,顶层/16层
﻿2001年,39.92138996627934,集中供暖,41444552,116.25366967804507,3室2厅2卫,2018-09-05,860,玉海园三面朝南+双卫+电梯满五年一套 看房方便,125平米,中楼层/11层
﻿2010年,39.839298550588747,集中供暖,41426841,116.44843237679801,3室2厅2卫,2018-09-03,795,中海城香克林三室二厅二卫东西通透通风好,138.06平米,低楼层/18层
﻿2001年,39.86671515619718,集中供暖,41376210,116.44447870897571,3室1厅2卫,2018-08-26,810,方庄 芳林苑小区  大三居超大客厅东南向业主诚心出售,140.54平米,高楼层/22层
﻿2001年,39.85964526421393,自供暖,41363917,116.31111666783412,3室2厅2卫,2018-08-25,720,西南三环丽泽商务区 丰益花园 西南3居室 商品房 拎包入住,126.69平米,低楼层/28层
﻿2006年,39.84732912260175,自供暖,41354429,116.56603377413694,3室2厅2卫,2018-08-24,795,富力又一城双卧朝南大三居，有钥匙，满五年且一套,160.2平米,低楼层/22层
﻿2006年,39.934330036099549,集中供暖,41341954,116.51312018522556,3室2厅2卫,2018-08-22,875,五年唯一 高楼层大三居 南北通透装修好,135.81平米,高楼层/27层
﻿2004年,39.86490932706998,集中供暖,41328516,116.43638220820766,3室1厅1卫,2018-08-20,780,方庄 城市芳挺 大客厅3居室 成心出售,111.34平米,低楼层/18层
﻿2002年,39.91423139026637,集中供暖,41311947,116.50260597509927,3室1厅2卫,2018-08-18,815,都会华庭满五年精装婚房，中间楼层，采光好，封闭式社区人车分流,153.56平米,中楼层/30层
﻿2010年,39.77501032007979,集中供暖,41276851,116.32883496520388,3室2厅2卫,2018-08-12,855,保利茉莉大三居 满五唯一 无贷款无抵押 随时能看急售好房,139.48平米,高楼层/18层
﻿1999年,39.83468322688625,集中供暖,41158603,116.2933269048941,3室1厅2卫,2018-07-26,740,丰台科技园阳光四季 单价低 业主急售！！！,146.5平米,低楼层/19层
﻿2000年,40.00024333848897,集中供暖,41150037,116.41394360057315,3室1厅2卫,2018-07-25,870,安慧北里逸园 单独管理的院   满五公房,119.01平米,低楼层/26层
﻿2009年,40.04654313482354,集中供暖,41139525,116.41888512024669,3室1厅2卫,2018-07-23,785,东南三居 花园位置 双卧朝南客厅朝南 采光好,127.07平米,高楼层/25层
﻿2012年,39.90663531080767,集中供暖,41130787,116.69609875062472,3室2厅2卫,2018-07-22,830,通州新城，地铁6号线， 运河公园，,138.66平米,底层/33层
﻿2002年,39.91829013694896,集中供暖,41066768,116.25419132781927,3室2厅2卫,2018-07-13,830,玉海园园中园 高视野 三卧朝南三居室 有钥匙 随时看房,126.32平米,顶层/11层
﻿2002年,39.84467871950928,自供暖,41049290,116.39092110204295,3室2厅2卫,2018-07-10,810,10号线，角门东站，商品房社区，鑫宝苑小区三居室,136.02平米,中楼层/15层
﻿,39.77512143826621,集中供暖,41001474,116.31922928324481,3室2厅2卫,2018-07-03,720,南北通透大三居，业主自住看房随时，满五年一套房,155.11平米,中楼层/12层
﻿2004年,39.842264305869608,自供暖,40984995,116.38416792713974,3室2厅2卫,2018-07-01,720,近地铁，次新社区，配套完善，交通便利，落地窗，户型通透,132.39平米,中楼层/11层
﻿2004年,39.84979298729185,集中供暖,40971902,116.36405445965315,3室2厅2卫,2018-06-29,740,南三环 马家堡 草桥 西向大三居带车位 业主诚售,120.69平米,高楼层/24层
﻿1998年,39.929007883648747,集中供暖,40971013,116.28083861198161,3室2厅1卫,2018-06-29,855,海淀区定慧寺，永安东里小区，南北通透大三居，准电梯房,116.1平米,顶层/6层
﻿2005年,39.81565575126503,自供暖,40961616,116.28434455567134,3室2厅2卫,2018-06-27,770,满五家庭只有一套 只有契税 黄金楼层 南北通透精装三居 诚售,124.73平米,中楼层/6层
﻿2003年,39.88888731210787,集中供暖,40957672,116.69550277444374,3室2厅2卫,2018-06-27,780,通州新城区 合生滨江帝景三居精装修 电梯高层户型方正,138.12平米,顶层/18层
﻿2004年,39.84979298729185,集中供暖,40904592,116.36405445965315,3室2厅2卫,2018-06-20,880,南三环 草桥 马家堡 东南金角大三居可改四居 业主诚售,161.27平米,低楼层/24层
﻿2004年,39.854734551714447,,40883921,116.38460911888426,3室1厅2卫,2018-06-16,726,三环地铁沿线，没税，采光好，无遮挡。可以看房,136.51平米,中楼层/24层
﻿2005年,40.03939481440747,自供暖,40843587,116.34440910326573,3室2厅2卫,2018-06-11,810,海淀清河：新上南北通透3居室 满五年一套 价格和周期可商量,141.08平米,低楼层/15层
﻿2008年,39.91502651661685,集中供暖,40805808,116.60490185429765,3室2厅2卫,2018-06-06,735,6号线班八通线北京新天地精装三居室 南北通透看房方便,136.1平米,高楼层/28层
﻿2012年,39.794124782008207,自供暖,40676507,116.3441260338709,3室2厅1卫,2018-05-20,766,鸿坤理想城礼域府 正规三居室 精美装修,127.71平米,高楼层/20层
﻿2006年,40.06900995861395,自供暖,40579275,116.32413907783713,3室1厅2卫,2018-05-06,700,回龙观 新龙城南北三居  看房随时,128.55平米,中楼层/15层
﻿2001年,39.979531721221068,集中供暖,40555698,116.46492827505291,3室1厅2卫,2018-05-04,810,东北四环 方舟苑2期 满5年家庭一套 可上花小,118.09平米,高楼层/25层
﻿2009年,39.86976916077957,自供暖,40523237,116.45141302104179,3室1厅2卫,2018-04-28,780,潘家园弘善家园南北通透三居室 双卫 大客厅两梯四户新上好房,131.36平米,高楼层/18层
﻿2007年,39.87980168352866,集中供暖,40513069,116.27015750088333,3室2厅2卫,2018-04-27,720,西四环岳各庄桥西 民政局建房，内部物业,121.28平米,高楼层/23层
﻿1998年,39.99892770748108,,40481474,116.47592281328181,3室2厅2卫,2018-04-22,810,望京新城，限量三居双卫，不临街，视野好，电梯楼中间层,127.01平米,中楼层/27层
﻿2006年,39.853626237091727,自供暖,40463478,116.43110062098087,3室2厅2卫,2018-04-20,818,政怡家园 三室二厅二卫 南北通透 户型方正 近地铁,141.2平米,中楼层/20层
﻿2004年,39.87407189152189,自供暖,40458951,116.43830071541506,3室1厅1卫,2018-04-19,855,东城区 左安浦园小区 周边三大公园环绕 靠近少年宫植物园,114.52平米,中楼层/17层
﻿2008年,39.77512143826621,集中供暖,40396585,116.31922928324481,3室2厅2卫,2018-04-11,750,小区中间 湖景洋房 南北大三居 满五一套,154.34平米,中楼层/5层
﻿2012年,39.76697250775507,自供暖,40393876,116.31588154073046,3室2厅2卫,2018-04-11,879,旭辉御府 双卧室朝南 三居室， 随时看房,162平米,高楼层/15层
﻿2008年,39.89834561740244,集中供暖,40385494,116.50561556753093,3室1厅2卫,2018-04-10,845,南北通透三居，满五年且一套，正对小区花园，有钥匙随时看房。,136.03平米,高楼层/9层
﻿2000年,39.95364835506424,自供暖,40366446,116.44563852900136,3室2厅2卫,2018-04-07,850,静安苑+2002年商品房+南北通透+温馨三居+管理好,125.56平米,高楼层/7层
﻿2004年,39.91758471993008,集中供暖,40342138,116.24445080293558,3室2厅2卫,2018-04-04,748,翠谷玉景大复式 04小区密度低南北向 看房方便,139.99平米,顶层/6层
﻿2001年,39.79991423642435,集中供暖,40310228,116.48898996170746,3室1厅1卫,2018-03-31,750,中间楼层大三居，采光视野好满五年,153.9平米,中楼层/20层
﻿2005年,39.845669313071358,自供暖,40249635,116.36376650096803,3室2厅2卫,2018-03-23,785,角门双地铁交汇处精装大三居 高层阳光房,142.97平米,高楼层/22层
﻿2008年,39.838531101892048,集中供暖,39928838,116.36941783583983,3室2厅2卫,2018-01-30,900,星河城东区 南北通透三居 中楼层 看房方便,127.93平米,低楼层/11层
﻿2009年,39.957542604745068,自供暖,39888936,116.54228966927319,3室2厅2卫,2018-01-23,800,奥林匹克花园四期大三居+中楼层+好位置,122.62平米,中楼层/7层
﻿2004年,39.92989587167963,自供暖,39887913,116.59313665817179,3室2厅2卫,2018-01-23,845,万象新天一区南北户型~明厨主卧明卫采光好~看房方便~拎包入住,142.11平米,中楼层/6层
﻿2004年,39.85005611448264,集中供暖,39873135,116.28785005802779,3室2厅2卫,2018-01-21,725,正阳北里 西南三 采光 有电梯,134.75平米,中楼层/24层
﻿2011年,39.743269925275807,集中供暖,39806996,116.53747513791844,3室2厅2卫,2018-01-12,700,融科香雪兰溪 一层带地下洋房,157.81平米,底层/5层
﻿2009年,39.95952353620509,自供暖,39734974,116.54525007733763,3室2厅2卫,2018-01-04,850,奥园三期 南北通透三居室 满五唯一 随时看房,136.82平米,低楼层/9层
﻿2007年,39.99147392240167,自供暖,39728394,116.45354765375282,3室1厅1卫,2018-01-03,850,本周必卖，北京香颂 业主自住精装三居室 带产权车位,140.42平米,高楼层/18层
﻿2007年,39.8508462903601,集中供暖,38944661,116.39574598838617,3室2厅2卫,2017-09-27,850,珠江骏景 南北双通透 户型方正 房本满五年 诚意出售,160.7平米,中楼层/23层
﻿2001年,39.90680415288224,集中供暖,38852262,116.26370512970924,3室2厅2卫,2017-09-16,830,百朗园三室二厅二卫 精装修 复兴路永定路交界处西南角,138.86平米,低楼层/17层
﻿2001年,39.90009291899742,集中供暖,38749648,116.44889941315077,3室1厅1卫,2017-09-05,840,加急！双花园 南北三居 满五年一套，随时能看,113.01平米,顶层/6层
﻿2006年,39.86955492952994,集中供暖,38743652,116.47000791783536,3室2厅2卫,2017-09-04,898,满五年一套商品房 高档环境社区 三室两厅两卫,134.02平米,低楼层/18层
﻿2003年,39.864393612353037,集中供暖,38699165,116.36999194952888,3室2厅2卫,2017-08-31,860,南二环，开阳里六区，东南向3居室，高楼层，采光好，视野开阔,158.64平米,高楼层/24层
﻿2006年,39.84554084645028,集中供暖,38190371,116.31681268346914,3室2厅2卫,2017-07-10,830,万年花城二期三室二厅二卫,130.3平米,底层/14层
﻿2014年,39.686485876381,自供暖,37929624,116.32365025151802,3室2厅1卫,2017-06-10,720,龙湖时代天街 东南北三面采光 可以看花园 有钥匙 满两年,170.44平米,低楼层/29层
﻿2012年,39.93518652141264,集中供暖,37822982,116.64083785964164,3室2厅2卫,2017-05-27,710,通州北关8哩岛正规大三居 采光好 花园社区电梯房 居住舒适,168平米,中楼层/10层
﻿2006年,39.84734788905246,自供暖,37766944,116.56224121333008,3室2厅2卫,2017-05-20,830,富力又一城B区三室二厅二卫,166.47平米,低楼层/19层
﻿2014年,39.755347924480499,自供暖,37654161,116.2005487590342,3室2厅2卫,2017-05-06,800,长阳半岛紫云家园怡和路6号院三室二厅二卫,163.6平米,高楼层/15层
﻿1997年,39.913219597034309,集中供暖,37432717,116.47256744033033,3室1厅1卫,2017-04-09,860,光华欣居三室一厅一卫,143.37平米,中楼层/15层
﻿2015年,39.762344199079418,集中供暖,36836461,116.21546856189595,3室2厅2卫,2017-01-13,860,熙悦山南区 三室二卫 品质小区 您温馨的家 看房联系我,141.4平米,低楼层/18层
﻿2003年,39.878519830401099,集中供暖,40300823,116.31937605512732,3室1厅1卫,2018-03-29,780,西三环 六里桥 丽泽桥 西南北三居 格局方正,120.68平米,中楼层/26层
﻿1998年,40.00060492411185,集中供暖,41834908,116.40652736996913,3室2厅1卫,2018-10-26,900,慧忠里B区 三卧朝南 少有户型 有电梯 多阳台,113平米,低楼层/24层
﻿2004年,39.881356513956109,集中供暖,41789153,116.26966677414096,3室2厅2卫,2018-10-20,700,西四环双卫三居阳光房，中间层带车位,119.06平米,中楼层/23层
﻿1999年,39.99029288311215,集中供暖,41651292,116.45981111423549,3室2厅2卫,2018-10-01,880,花家地西里南北通透三居室 采光好 带自建  独立停车位,134.1平米,底层/6层
﻿2004年,39.83291275582873,集中供暖,41302928,116.30159794479447,3室2厅2卫,2018-08-16,850,怡海泽园泽园 东南朝向三局 精装修,149.9平米,低楼层/30层
﻿1998年,39.991186182676909,集中供暖,41224771,116.4157926685542,3室1厅2卫,2018-08-05,830,亚运村精装东南三居，改善优选，总价合理送一车位,141.8平米,高楼层/18层
﻿2002年,40.07214589315312,集中供暖,40487759,116.41072939681604,3室2厅3卫,2018-04-23,725,18加19电梯复式，送10平储物间30平露台地下车位,232.27平米,高楼层/19层
﻿1998年,39.99892770748108,,40443652,116.47592281328181,3室1厅1卫,2018-04-17,820,望京新城 主力日不落三居室 中间位置  中高层无遮挡,126.11平米,高楼层/31层
﻿2000年,39.95364835506424,自供暖,37906693,116.44563852900136,3室2厅2卫,2017-06-07,850,三环里品质商品房 东西通透三居 2002年大客厅,127.3平米,底层/7层
﻿2005年,39.88752645842264,自供暖,41045367,116.25912340549567,3室2厅2卫,2018-07-09,788,长安新城南北三居 中高层 不临街 满五年一套,141.17平米,中楼层/16层
﻿2007年,39.899094631010978,集中供暖,41787243,116.51156734482972,3室2厅2卫,2018-10-20,775,百子湾家园C区就这一套商品房三居室满五年,133.82平米,低楼层/19层
﻿2007年,39.84732912260175,自供暖,41783324,116.56603377413694,3室2厅2卫,2018-10-19,730,富力又一城A区南北通透三居139.16平米730万满五年唯一,139.16平米,高楼层/22层
﻿,39.75449187065952,,41779906,116.48393465601925,3室2厅2卫,2018-10-19,840,亦庄金茂悦 恒湿恒温恒氧 科技住宅,143.46平米,低楼层/12层
﻿2007年,39.894709888834537,集中供暖,41771167,116.63521091716585,3室2厅2卫,2018-10-18,720,世纪星城 此房满五年 仅有契税、随时可签。业主自己住,136.97平米,低楼层/12层
﻿2006年,39.851263200369917,自供暖,41763277,116.31090373168536,3室2厅2卫,2018-10-17,720,正规三居，全南向，看房随时，高楼层采光杠杆地,121.8平米,高楼层/22层
﻿2015年,39.8867706075347,集中供暖,41751689,116.66002799080532,3室2厅2卫,2018-10-15,820,K2玉兰湾 品质小区 南北通透正规三居,133.85平米,低楼层/29层
﻿2005年,39.926500656729199,集中供暖,41739092,116.59356804581295,3室2厅2卫,2018-10-14,800,万象新天诚心出售6号线常营站,128.09平米,中楼层/21层
﻿2012年,39.83599023333376,自供暖,41731743,116.34061486199998,3室2厅2卫,2018-10-13,880,玉泉营周边经典三居室青秀城 楼龄新格局好有赠送面积,120.74平米,低楼层/11层
﻿2012年,39.85840847135863,自供暖,41723369,116.50578194696009,3室2厅2卫,2018-10-12,700,翠成馨园，南北三居，低楼层，采光好，满五年且一套,138.93平米,低楼层/13层
﻿2008年,39.7496330312122,集中供暖,41700417,116.54030923043678,3室2厅2卫,2018-10-10,826,F1户型，精装修没住过，带小院地上两层，地下一层，有钥匙,239.1平米,底层/5层
﻿2003年,39.882364631177299,集中供暖,41690821,116.46433832532564,3室2厅2卫,2018-10-08,740,农光里，3居2厅2卫，2卧朝南，精装修,123.95平米,顶层/22层
﻿2012年,39.76486821019573,自供暖,41642487,116.33628908835679,3室2厅2卫,2018-09-30,760,满五年唯一全明格局的三居室 南向别墅区无遮挡,138.67平米,低楼层/17层
﻿2005年,39.73852407853858,集中供暖,41537630,116.32855570436066,3室2厅2卫,2018-09-16,790,三居室两厅两位，一层带小院,138.69平米,底层/6层
﻿2005年,39.88752645842264,自供暖,41508256,116.25912340549567,3室2厅2卫,2018-09-13,765,长安新城南北三居 不临街  中楼层采光好,139.8平米,低楼层/18层
﻿2001年,39.85964526421393,自供暖,41469587,116.31111666783412,3室2厅2卫,2018-09-08,750,丰益花园东区三室二厅二卫 近地铁 临公园,126.69平米,高楼层/28层
﻿2010年,39.851189818921749,集中供暖,41364951,116.41586030893157,3室2厅2卫,2018-08-25,800,业主急售 三环边10年次新小区建邦华府 满五年一套 低总价,145.87平米,高楼层/19层
﻿2009年,39.93147042184093,集中供暖,41354232,116.59737560676186,3室2厅2卫,2018-08-23,830,万象高尔夫南北通透三居室，业主自住，精装修，高楼层,150.9平米,高楼层/6层
﻿2006年,39.83920118209374,集中供暖,41307134,116.32231878997443,3室2厅2卫,2018-08-17,850,新上+万年花城三期南北通透三居室+板楼+不临街+钥匙房,130.09平米,中楼层/17层
﻿2002年,39.84979298729185,集中供暖,41265168,116.36405445965315,3室2厅2卫,2018-08-11,889,草桥商圈 玺萌丽苑 西南向3居室精装修 看房随时,155.28平米,中楼层/24层
﻿2006年,39.84554084645028,集中供暖,41221696,116.31681268346914,3室2厅2卫,2018-08-04,850,首经贸 地铁10号线  好房不多，急售急售,121.01平米,低楼层/11层
﻿2012年,39.91935245491816,集中供暖,41158462,116.68489142020552,3室1厅2卫,2018-07-26,720,五河交汇 近大运河京贸国际城西区三居中楼层,116.4平米,中楼层/37层
﻿2006年,39.84554084645028,集中供暖,41102883,116.31681268346914,3室2厅2卫,2018-07-18,860,首经贸万年二期，急售，随时看房，户型方正 好房不能错过,120.28平米,低楼层/11层
﻿2006年,39.83920118209374,集中供暖,41065181,116.32231878997443,3室2厅2卫,2018-07-12,790,新上+南北通透三居室+紧邻地铁10号线+业主诚心出售,123.97平米,中楼层/16层
﻿2001年,39.88754175423195,集中供暖,41031630,116.4652232571729,3室2厅2卫,2018-07-08,759,华腾园  三室两厅两卫 置换,115.1平米,低楼层/28层
﻿2012年,39.90282686090241,集中供暖,40997600,116.65103371230852,3室1厅2卫,2018-07-02,830,富力金禧花园格局方正通透三居室，双卫,130.55平米,高楼层/29层
﻿2008年,39.91502651661685,集中供暖,40920832,116.60490185429765,3室2厅2卫,2018-06-22,730,长楹天街 高品质小区 北京新天地 钥匙房源 紧邻朝阳路,135.68平米,高楼层/28层
﻿2005年,40.10572900953442,自供暖,40815720,116.42477413782713,3室2厅3卫,2018-06-07,800,美树假日嘉园，精装下叠，带花园，南北通透。领包入住！,186.04平米,底层/4层
﻿2015年,40.07717294443494,集中供暖,40708850,116.36135061017467,3室2厅2卫,2018-05-25,778,美唐三居室+南北通透 +自住装修 地铁500米,127.36平米,中楼层/18层
﻿2006年,39.93337893770767,集中供暖,40594729,116.5133007868942,3室2厅2卫,2018-05-08,765,国美三期 小区前排 无遮挡 采光好 满五年随时看,143.37平米,高楼层/30层
﻿2009年,39.93147042184093,集中供暖,40452553,116.59737560676186,3室2厅2卫,2018-04-18,820,天际高尔夫南北通透大三居 采光充足 人车分流,146.46平米,高楼层/8层
﻿2002年,39.79052105032974,集中供暖,40416943,116.49179097835554,3室2厅2卫,2018-04-14,870,浉城百丽三居室 高档社区 诚心出售,154.51平米,低楼层/4层
﻿2010年,39.836130697399187,集中供暖,40329653,116.42502471237714,3室2厅2卫,2018-04-02,860,宋家庄城建开发 带电梯 不临街采光好 有钥匙,148.38平米,低楼层/8层
﻿2007年,39.91275752853347,集中供暖,40108555,116.60480962568502,3室2厅2卫,2018-03-07,735,北京新天地一期三室二厅二卫,144.69平米,高楼层/30层
